httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"labels.""commit-sha""","labels.""gcb-build-id""","labels.""gcb-trigger-id""","labels.""gcb-trigger-region""",labels.instanceId,"labels.""managed-by""",logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.011746156s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/editor?id=125&shopify_id=9345091109175&shopify_title=Schwarz%20Kitchen%20-%20Elevate%20Your%20Dining%20Experience%20with%20PAROS%20Black%20Yarn%20Cutlery%20Set!%20%F0%9F%96%A4,193.107.177.40,GET,1037,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/manifest.json,722,216.239.34.53,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982730005304652d835a4,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:43.655452033Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,14211239403833817803,,2024-04-24T22:06:43.326670Z,projects/production-environment-412808/traces/bf0651370e48ffd7cd05ea610f48adfb,
0.075967907s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/editor?id=125&shopify_id=9345091109175&shopify_title=Schwarz%20Kitchen%20-%20Elevate%20Your%20Dining%20Experience%20with%20PAROS%20Black%20Yarn%20Cutlery%20Set!%20%F0%9F%96%A4,193.107.177.40,POST,1963,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/editor?id=125&shopify_id=9345091109175&shopify_title=Schwarz%20Kitchen%20-%20Elevate%20Your%20Dining%20Experience%20with%20PAROS%20Black%20Yarn%20Cutlery%20Set!%20%F0%9F%96%A4,3078,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629827300061b730cb30dfe,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:43.655452033Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,3264815278466766078,,2024-04-24T22:06:43.322549Z,projects/production-environment-412808/traces/962396d78c44733448fe5269c502c094,
0.021090142s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1020,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/editor/error-637d4b10fb4eb49a.js,1757,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982730003b133a25de968,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:43.328400046Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,1659970715073336751,,2024-04-24T22:06:43.219094Z,projects/production-environment-412808/traces/9f735c0ef462dcaadfb027f5cddc19b0,
0.020999703s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1019,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/editor/page-72557b23cea7a727.js,5161,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982730003afb0f021bf55,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:43.328400046Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,15240688864208359588,,2024-04-24T22:06:43.218804Z,projects/production-environment-412808/traces/8bea957638c5d1bb463023f5c95139b0,
0.041182158s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1347,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/editor?id=125&shopify_id=9345091109175&shopify_title=Schwarz+Kitchen+-+Elevate+Your+Dining+Experience+with+PAROS+Black+Yarn+Cutlery+Set%21+%F0%9F%96%A4&_rsc=26xtp,4173,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629827300029555a5597d08,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:43.328400046Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5634866185705300296,,2024-04-24T22:06:43.126633Z,projects/production-environment-412808/traces/ffd023a7963fc920b85b0befb6e62975,
0.055560120s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1206,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1s11a,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298271000efc9c94a25ef6,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:41.987572321Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,7743518912145432833,,2024-04-24T22:06:41.924705Z,projects/production-environment-412808/traces/8e4a106f80afba303bec1d68982f32b9,
0.084734124s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1206,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1s11a,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662982700007c20f51aea140,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:40.661254603Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,9133060010847782186,,2024-04-24T22:06:40.422386Z,projects/production-environment-412808/traces/218c95d20b605e995c4f13ca34b0cbdf,
0.009788342s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1021,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/schedule/error-7d64a0e25b5c2627.js,1767,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f00041c2694415563,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,1113361174231212140,,2024-04-24T22:06:39.258069Z,projects/production-environment-412808/traces/b53c094ef765e8de29518e2c16e63828,
0.020006429s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1018,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/video/error-868154487417b534.js,1768,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0003fecd8169716b,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,701237681005806903,,2024-04-24T22:06:39.240293Z,projects/production-environment-412808/traces/ce563fef8ea139bb04ae0e5cadaa5275,
0.014253650s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1020,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/settings/error-e36ac774e2e3865e.js,1757,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0003c95aa3715720,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,14466570189135387190,,2024-04-24T22:06:39.232223Z,projects/production-environment-412808/traces/44be0365a441aa6bfe5888d73ed75fee,
0.013966330s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1023,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/settings/layout-007d10a228fb34fa.js,2538,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0003c9b4eea1285c,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,247206219475537948,,2024-04-24T22:06:39.232212Z,projects/production-environment-412808/traces/e59ab0aa3aa27f2c08b4504def94d9cb,
0.010384053s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1020,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/settings/page-6ab9025ddb13239b.js,2587,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f00039d5993e4d36a,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,3638015084852298857,,2024-04-24T22:06:39.225142Z,projects/production-environment-412808/traces/1ecb2c07cf47e06f97a6e603692a638c,
0.164436312s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1128,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/assets/icons/icon-144x144.png,724,216.239.34.53,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f000296965149c69b,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,11134016951644970324,,2024-04-24T22:06:39.003675Z,projects/production-environment-412808/traces/a824f840711fd638c34b8a978f5035d7,
0.177842647s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1230,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/schedule?_rsc=3dkkp,1781,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0002bf128c64f227,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5272943099318031848,,2024-04-24T22:06:39.000574Z,projects/production-environment-412808/traces/832830d28bd40f1476a82791a49b535f,
0.192103058s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1230,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/settings?_rsc=3dkkp,4386,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0002f5db24e677b2,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,6466217275938019215,,2024-04-24T22:06:39.000554Z,projects/production-environment-412808/traces/c50d1dacc5147b44dfab90cf1f26d449,
0.190205448s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1227,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/video?_rsc=3dkkp,2550,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0002eeb1728037a3,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,2321701289001982319,,2024-04-24T22:06:39.000484Z,projects/production-environment-412808/traces/50c7aedef7619f692aae47f0fc5e758a,
0.166405445s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1229,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=3dkkp,968,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826f0002906683bcc2ae,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:39.322635787Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5689848969871222651,,2024-04-24T22:06:38.999909Z,projects/production-environment-412808/traces/14250bc73871e99244aa847d9c125522,
0.013880744s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,870,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/manifest.json,721,216.239.34.53,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826e000e56b9143e77bb,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:38.990858200Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,49288986795158888,,2024-04-24T22:06:38.924019Z,projects/production-environment-412808/traces/bdcbd0c6a6eeac391242d9df0ccce549,
0.021724878s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,POST,1351,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,959,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826e000e56aeb99cdb88,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:38.990858200Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,18439059302297858218,,2024-04-24T22:06:38.916375Z,projects/production-environment-412808/traces/b67f95393b577a5ca6687c03401e7afc,
0.037542988s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/shop,193.107.177.40,GET,1009,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/error-b39db4d0dc1bfc3d.js,1766,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826e000c19aa34caa5f5,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:38.990858200Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,13202840034229810548,,2024-04-24T22:06:38.754126Z,projects/production-environment-412808/traces/60ab247b2c2bff0a975559cefca25ddf,
0.037540246s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/shop,193.107.177.40,GET,1016,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/app/(dashboard)/products/page-3109baee7d9b6e0f.js,3457,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826e000c19a3a4ff096d,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:38.990858200Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5926686885886020180,,2024-04-24T22:06:38.753594Z,projects/production-environment-412808/traces/1e1c03529ab3832f671ee73a69fa7733,
0.035149665s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/shop,193.107.177.40,GET,991,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/_next/static/chunks/5250-b94fe62fa0c4d323.js,7681,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629826e000bfefae956535e,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:06:38.990858200Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,697050382892364029,,2024-04-24T22:06:38.749431Z,projects/production-environment-412808/traces/894f793b33f8ef505fffce772766615d,
